,S1,S2,S3,S4,S5
2005-02-16 13:00:00,997.0,997.0,790.0,948.0,852.0
2005-02-16 14:00:00,987.0,987.0,801.0,939.0,830.0
2005-02-16 15:00:00,1007.0,1007.0,793.0,942.0,867.0
2005-02-16 16:00:00,1025.0,1025.0,783.0,967.0,881.0
2005-02-16 17:00:00,1083.0,1083.0,720.0,1010.0,975.0
2005-02-16 18:00:00,1143.0,1143.0,641.0,1110.0,1136.0
2005-02-16 19:00:00,1288.0,1288.0,539.0,1300.0,1434.0
2005-02-16 20:00:00,1464.0,1464.0,457.0,1542.0,1746.0
2005-02-16 21:00:00,1341.0,1341.0,534.0,1294.0,1592.0
2005-02-16 22:00:00,1177.0,1177.0,640.0,1111.0,1341.0
2005-02-16 23:00:00,1089.0,1089.0,712.0,1016.0,1208.0
2005-02-17 00:00:00,1196.0,1196.0,643.0,1101.0,1334.0
2005-02-17 01:00:00,1107.0,1107.0,721.0,984.0,1208.0
2005-02-17 02:00:00,1102.0,1102.0,715.0,1024.0,1196.0
2005-02-17 03:00:00,993.0,993.0,847.0,874.0,931.0
2005-02-17 04:00:00,912.0,912.0,1016.0,837.0,656.0
2005-02-17 05:00:00,883.0,883.0,1140.0,804.0,478.0
2005-02-17 06:00:00,893.0,893.0,1111.0,794.0,489.0
2005-02-17 07:00:00,1033.0,1033.0,893.0,935.0,893.0
2005-02-17 08:00:00,1222.0,1222.0,636.0,1134.0,1322.0
2005-02-17 09:00:00,1190.0,1190.0,624.0,1152.0,1280.0
2005-02-17 10:00:00,1035.0,1035.0,794.0,969.0,943.0
2005-02-17 11:00:00,990.0,990.0,873.0,913.0,772.0
2005-02-17 12:00:00,1011.0,1011.0,830.0,944.0,826.0
2005-02-17 13:00:00,1041.0,1041.0,790.0,1003.0,808.0
2005-02-17 14:00:00,1086.0,1086.0,723.0,1072.0,901.0
2005-02-17 15:00:00,1021.0,1021.0,807.0,980.0,763.0
2005-02-17 16:00:00,1014.0,1014.0,806.0,972.0,722.0
2005-02-17 17:00:00,1023.0,1023.0,807.0,982.0,735.0
2005-02-17 18:00:00,1172.0,1172.0,657.0,1160.0,1047.0
2005-02-17 19:00:00,1172.0,1172.0,623.0,1185.0,1163.0
2005-02-17 20:00:00,1219.0,1219.0,590.0,1246.0,1244.0
2005-02-17 21:00:00,1106.0,1106.0,708.0,1058.0,1025.0
2005-02-17 22:00:00,1078.0,1078.0,759.0,1016.0,982.0
2005-02-17 23:00:00,939.0,939.0,960.0,883.0,607.0
2005-02-18 00:00:00,975.0,975.0,943.0,910.0,616.0
2005-02-18 01:00:00,958.0,958.0,935.0,905.0,654.0
2005-02-18 02:00:00,921.0,921.0,1025.0,867.0,479.0
2005-02-18 03:00:00,931.0,931.0,983.0,863.0,487.0
2005-02-18 04:00:00,874.0,874.0,1179.0,803.0,382.0
2005-02-18 05:00:00,872.0,872.0,1249.0,794.0,350.0
2005-02-18 06:00:00,904.0,904.0,1079.0,846.0,438.0
2005-02-18 07:00:00,951.0,951.0,1021.0,888.0,578.0
2005-02-18 08:00:00,1183.0,1183.0,673.0,1115.0,1140.0
2005-02-18 09:00:00,1187.0,1187.0,625.0,1174.0,1203.0
2005-02-18 10:00:00,1072.0,1072.0,715.0,1033.0,1000.0
2005-02-18 11:00:00,1011.0,1011.0,805.0,964.0,806.0
2005-02-18 12:00:00,997.0,997.0,837.0,952.0,724.0
2005-02-18 13:00:00,989.0,989.0,804.0,953.0,690.0
2005-02-18 14:00:00,1006.0,1006.0,775.0,971.0,757.0
2005-02-18 15:00:00,1016.0,1016.0,771.0,987.0,818.0
2005-02-18 16:00:00,1069.0,1069.0,724.0,1045.0,936.0
2005-02-18 17:00:00,1109.0,1109.0,664.0,1096.0,1133.0
2005-02-18 18:00:00,1182.0,1182.0,617.0,1187.0,1298.0
2005-02-18 19:00:00,1253.0,1253.0,573.0,1268.0,1387.0
2005-02-18 20:00:00,1288.0,1288.0,549.0,1333.0,1502.0
2005-02-18 21:00:00,1153.0,1153.0,666.0,1097.0,1273.0
2005-02-18 22:00:00,1161.0,1161.0,677.0,1111.0,1271.0
2005-02-18 23:00:00,1271.0,1271.0,618.0,1138.0,1464.0
2005-02-19 00:00:00,1156.0,1156.0,684.0,1023.0,1384.0
2005-02-19 01:00:00,1106.0,1106.0,727.0,997.0,1281.0
2005-02-19 02:00:00,1008.0,1008.0,834.0,913.0,1083.0
2005-02-19 03:00:00,966.0,966.0,865.0,903.0,989.0
2005-02-19 04:00:00,931.0,931.0,948.0,860.0,911.0
2005-02-19 05:00:00,922.0,922.0,962.0,867.0,893.0
2005-02-19 06:00:00,911.0,911.0,950.0,866.0,894.0
2005-02-19 07:00:00,993.0,993.0,819.0,941.0,1018.0
2005-02-19 08:00:00,1100.0,1100.0,678.0,1072.0,1191.0
2005-02-19 09:00:00,1141.0,1141.0,651.0,1099.0,1285.0
2005-02-19 10:00:00,1085.0,1085.0,750.0,983.0,1219.0
2005-02-19 11:00:00,1153.0,1153.0,696.0,1027.0,1370.0
2005-02-19 12:00:00,1122.0,1122.0,722.0,982.0,1317.0
2005-02-19 13:00:00,992.0,992.0,890.0,902.0,818.0
2005-02-19 14:00:00,1018.0,1018.0,868.0,937.0,683.0
2005-02-19 15:00:00,981.0,981.0,924.0,901.0,573.0
2005-02-19 16:00:00,988.0,988.0,905.0,911.0,595.0
2005-02-19 17:00:00,1059.0,1059.0,797.0,969.0,774.0
2005-02-19 18:00:00,1110.0,1110.0,708.0,1057.0,1059.0
2005-02-19 19:00:00,1204.0,1204.0,639.0,1147.0,1326.0
2005-02-19 20:00:00,1275.0,1275.0,593.0,1203.0,1494.0
2005-02-19 21:00:00,1297.0,1297.0,600.0,1185.0,1559.0
2005-02-19 22:00:00,1277.0,1277.0,609.0,1141.0,1575.0
2005-02-19 23:00:00,1207.0,1207.0,664.0,1062.0,1447.0
2005-02-20 00:00:00,1222.0,1222.0,684.0,1083.0,1367.0
2005-02-20 01:00:00,1141.0,1141.0,745.0,1026.0,1230.0
2005-02-20 02:00:00,1228.0,1228.0,643.0,1124.0,1396.0
2005-02-20 03:00:00,1120.0,1120.0,756.0,1012.0,1191.0
2005-02-20 04:00:00,1067.0,1067.0,775.0,993.0,1009.0
2005-02-20 05:00:00,947.0,947.0,978.0,894.0,572.0
2005-02-20 06:00:00,918.0,918.0,1148.0,881.0,420.0
2005-02-20 07:00:00,920.0,920.0,1142.0,905.0,453.0
2005-02-20 08:00:00,941.0,941.0,1065.0,919.0,520.0
2005-02-20 09:00:00,949.0,949.0,1035.0,919.0,531.0
2005-02-20 10:00:00,990.0,990.0,944.0,947.0,579.0
2005-02-20 11:00:00,996.0,996.0,928.0,946.0,570.0
2005-02-20 12:00:00,1023.0,1023.0,916.0,976.0,571.0
2005-02-20 13:00:00,1037.0,1037.0,891.0,1024.0,582.0
2005-02-20 14:00:00,1017.0,1017.0,919.0,1007.0,551.0
2005-02-20 15:00:00,1042.0,1042.0,861.0,1038.0,634.0
2005-02-20 16:00:00,1037.0,1037.0,854.0,1013.0,633.0
2005-02-20 17:00:00,1009.0,1009.0,915.0,996.0,613.0
2005-02-20 18:00:00,1033.0,1033.0,853.0,1006.0,702.0
2005-02-20 19:00:00,1016.0,1016.0,906.0,997.0,649.0
2005-02-20 20:00:00,1076.0,1076.0,801.0,1040.0,841.0
2005-02-20 21:00:00,1029.0,1029.0,851.0,1001.0,795.0
2005-02-20 22:00:00,984.0,984.0,898.0,965.0,638.0
2005-02-20 23:00:00,1003.0,1003.0,876.0,976.0,663.0
2005-02-21 00:00:00,1009.0,1009.0,877.0,1010.0,610.0
2005-02-21 01:00:00,946.0,946.0,1005.0,948.0,480.0
2005-02-21 02:00:00,910.0,910.0,1130.0,936.0,404.0
2005-02-21 03:00:00,886.0,886.0,1273.0,919.0,357.0
2005-02-21 04:00:00,879.0,879.0,1317.0,910.0,348.0
2005-02-21 05:00:00,907.0,907.0,1129.0,947.0,399.0
2005-02-21 06:00:00,949.0,949.0,987.0,1001.0,464.0
2005-02-21 07:00:00,1054.0,1054.0,766.0,1129.0,699.0
2005-02-21 08:00:00,1214.0,1214.0,609.0,1282.0,1006.0
2005-02-21 09:00:00,1253.0,1253.0,566.0,1375.0,1206.0
2005-02-21 10:00:00,1197.0,1197.0,614.0,1260.0,1122.0
2005-02-21 11:00:00,1156.0,1156.0,684.0,1196.0,1069.0
2005-02-21 12:00:00,1132.0,1132.0,694.0,1199.0,1062.0
2005-02-21 13:00:00,1207.0,1207.0,623.0,1303.0,1162.0
2005-02-21 14:00:00,1127.0,1127.0,664.0,1227.0,1010.0
2005-02-21 15:00:00,1112.0,1112.0,694.0,1184.0,931.0
2005-02-21 16:00:00,1186.0,1186.0,641.0,1272.0,1025.0
2005-02-21 17:00:00,1192.0,1192.0,618.0,1290.0,1110.0
2005-02-21 18:00:00,1177.0,1177.0,656.0,1281.0,979.0
2005-02-21 19:00:00,1478.0,1478.0,469.0,1682.0,1409.0
2005-02-21 20:00:00,1486.0,1486.0,466.0,1633.0,1438.0
2005-02-21 21:00:00,1118.0,1118.0,680.0,1194.0,1083.0
2005-02-21 22:00:00,1019.0,1019.0,811.0,1082.0,916.0
2005-02-21 23:00:00,961.0,961.0,914.0,1046.0,825.0
2005-02-22 00:00:00,931.0,931.0,1015.0,1015.0,704.0
2005-02-22 01:00:00,938.0,938.0,992.0,1032.0,668.0
2005-02-22 02:00:00,888.0,888.0,1112.0,963.0,512.0
2005-02-22 03:00:00,844.0,844.0,1327.0,908.0,385.0
2005-02-22 04:00:00,851.0,851.0,1349.0,918.0,377.0
2005-02-22 05:00:00,905.0,905.0,1152.0,956.0,467.0
2005-02-22 06:00:00,987.0,987.0,929.0,1035.0,691.0
2005-02-22 07:00:00,1124.0,1124.0,690.0,1180.0,981.0
2005-02-22 08:00:00,1408.0,1408.0,490.0,1523.0,1369.0
2005-02-22 09:00:00,1501.0,1501.0,418.0,1789.0,1589.0
2005-02-22 10:00:00,1266.0,1266.0,528.0,1435.0,1370.0
2005-02-22 11:00:00,1082.0,1082.0,725.0,1140.0,1005.0
2005-02-22 12:00:00,1123.0,1123.0,653.0,1225.0,1105.0
2005-02-22 13:00:00,1174.0,1174.0,611.0,1282.0,1142.0
2005-02-22 14:00:00,1209.0,1209.0,573.0,1355.0,1105.0
2005-02-22 15:00:00,1120.0,1120.0,657.0,1245.0,917.0
2005-02-22 16:00:00,1174.0,1174.0,613.0,1305.0,1050.0
2005-02-22 17:00:00,1068.0,1068.0,702.0,1177.0,848.0
2005-02-22 18:00:00,1146.0,1146.0,650.0,1236.0,952.0
2005-02-22 19:00:00,1204.0,1204.0,601.0,1335.0,1059.0
2005-02-22 20:00:00,1062.0,1062.0,717.0,1141.0,720.0
2005-02-22 21:00:00,1122.0,1122.0,680.0,1201.0,981.0
2005-02-22 22:00:00,940.0,940.0,903.0,1005.0,648.0
2005-02-22 23:00:00,935.0,935.0,995.0,986.0,611.0
2005-02-23 00:00:00,1011.0,1011.0,852.0,1050.0,773.0
2005-02-23 01:00:00,952.0,952.0,907.0,1007.0,703.0
2005-02-23 02:00:00,899.0,899.0,1063.0,951.0,560.0
2005-02-23 03:00:00,880.0,880.0,1161.0,948.0,499.0
2005-02-23 04:00:00,882.0,882.0,1132.0,959.0,575.0
2005-02-23 05:00:00,844.0,844.0,1261.0,894.0,478.0
2005-02-23 06:00:00,860.0,860.0,1251.0,912.0,442.0
2005-02-23 07:00:00,917.0,917.0,1084.0,994.0,602.0
2005-02-23 08:00:00,1126.0,1126.0,719.0,1208.0,936.0
2005-02-23 09:00:00,1033.0,1033.0,740.0,1114.0,870.0
2005-02-23 10:00:00,944.0,944.0,881.0,1022.0,688.0
2005-02-23 11:00:00,955.0,955.0,895.0,1004.0,706.0
2005-02-23 12:00:00,992.0,992.0,900.0,1020.0,756.0
2005-02-23 13:00:00,1090.0,1090.0,701.0,1192.0,974.0
2005-02-23 14:00:00,1151.0,1151.0,629.0,1244.0,1121.0
2005-02-23 15:00:00,1148.0,1148.0,638.0,1243.0,1064.0
2005-02-23 16:00:00,1140.0,1140.0,653.0,1231.0,1076.0
2005-02-23 17:00:00,1160.0,1160.0,632.0,1254.0,1090.0
2005-02-23 18:00:00,1167.0,1167.0,610.0,1289.0,1119.0
2005-02-23 19:00:00,1194.0,1194.0,605.0,1317.0,1181.0
2005-02-23 20:00:00,1224.0,1224.0,590.0,1331.0,1240.0
2005-02-23 21:00:00,1209.0,1209.0,619.0,1264.0,1254.0
2005-02-23 22:00:00,1145.0,1145.0,657.0,1212.0,1192.0
2005-02-23 23:00:00,1016.0,1016.0,825.0,1053.0,1020.0
2005-02-24 00:00:00,1018.0,1018.0,831.0,1051.0,916.0
2005-02-24 01:00:00,937.0,937.0,977.0,983.0,798.0
2005-02-24 02:00:00,949.0,949.0,956.0,1023.0,762.0
2005-02-24 03:00:00,895.0,895.0,1080.0,964.0,685.0
2005-02-24 04:00:00,884.0,884.0,1148.0,960.0,619.0
2005-02-24 05:00:00,883.0,883.0,1135.0,962.0,606.0
2005-02-24 06:00:00,968.0,968.0,937.0,1051.0,788.0
2005-02-24 07:00:00,1071.0,1071.0,755.0,1146.0,947.0
2005-02-24 08:00:00,1310.0,1310.0,555.0,1400.0,1254.0
2005-02-24 09:00:00,1332.0,1332.0,522.0,1439.0,1352.0
2005-02-24 10:00:00,1178.0,1178.0,640.0,1228.0,1165.0
2005-02-24 11:00:00,1093.0,1093.0,728.0,1142.0,1025.0
2005-02-24 12:00:00,1060.0,1060.0,770.0,1117.0,941.0
2005-02-24 13:00:00,1121.0,1121.0,697.0,1206.0,1000.0
2005-02-24 14:00:00,1118.0,1118.0,685.0,1223.0,962.0
2005-02-24 15:00:00,1205.0,1205.0,612.0,1299.0,1214.0
2005-02-24 16:00:00,1274.0,1274.0,537.0,1364.0,1428.0
2005-02-24 17:00:00,1301.0,1301.0,525.0,1388.0,1484.0
2005-02-24 18:00:00,1405.0,1405.0,468.0,1503.0,1658.0
2005-02-24 19:00:00,1375.0,1375.0,473.0,1522.0,1632.0
2005-02-24 20:00:00,1367.0,1367.0,485.0,1492.0,1628.0
2005-02-24 21:00:00,1324.0,1324.0,531.0,1399.0,1481.0
2005-02-24 22:00:00,1170.0,1170.0,652.0,1218.0,1205.0
2005-02-24 23:00:00,1169.0,1169.0,681.0,1201.0,1106.0
2005-02-25 00:00:00,1181.0,1181.0,657.0,1215.0,1106.0
2005-02-25 01:00:00,1146.0,1146.0,692.0,1181.0,1092.0
2005-02-25 02:00:00,1059.0,1059.0,767.0,1127.0,984.0
2005-02-25 03:00:00,1010.0,1010.0,854.0,1046.0,889.0
2005-02-25 04:00:00,1007.0,1007.0,863.0,1053.0,848.0
2005-02-25 05:00:00,932.0,932.0,991.0,1025.0,771.0
2005-02-25 06:00:00,998.0,998.0,872.0,1095.0,895.0
2005-02-25 07:00:00,1072.0,1072.0,751.0,1161.0,1003.0
2005-02-25 08:00:00,1424.0,1424.0,494.0,1568.0,1442.0
2005-02-25 09:00:00,1527.0,1527.0,411.0,1868.0,1727.0
2005-02-25 10:00:00,1364.0,1364.0,504.0,1533.0,1606.0
2005-02-25 11:00:00,1190.0,1190.0,615.0,1324.0,1354.0
2005-02-25 12:00:00,1021.0,1021.0,771.0,1084.0,914.0
2005-02-25 13:00:00,1051.0,1051.0,707.0,1122.0,913.0
2005-02-25 14:00:00,1021.0,1021.0,727.0,1097.0,847.0
2005-02-25 15:00:00,1016.0,1016.0,762.0,1067.0,778.0
2005-02-25 16:00:00,1040.0,1040.0,723.0,1104.0,835.0
2005-02-25 17:00:00,1089.0,1089.0,710.0,1124.0,903.0
2005-02-25 18:00:00,1148.0,1148.0,631.0,1233.0,1157.0
2005-02-25 19:00:00,1162.0,1162.0,625.0,1229.0,1237.0
2005-02-25 20:00:00,1197.0,1197.0,609.0,1309.0,1253.0
2005-02-25 21:00:00,1059.0,1059.0,735.0,1098.0,1130.0
2005-02-25 22:00:00,1207.0,1207.0,629.0,1233.0,1373.0
2005-02-25 23:00:00,1188.0,1188.0,648.0,1193.0,1338.0
2005-02-26 00:00:00,1153.0,1153.0,687.0,1133.0,1268.0
2005-02-26 01:00:00,1061.0,1061.0,757.0,1063.0,1125.0
2005-02-26 02:00:00,1028.0,1028.0,771.0,1063.0,1054.0
2005-02-26 03:00:00,1082.0,1082.0,729.0,1061.0,1090.0
2005-02-26 04:00:00,1037.0,1037.0,784.0,1004.0,1029.0
2005-02-26 05:00:00,942.0,942.0,897.0,947.0,882.0
2005-02-26 06:00:00,904.0,904.0,993.0,897.0,717.0
2005-02-26 07:00:00,855.0,855.0,1121.0,855.0,599.0
2005-02-26 08:00:00,914.0,914.0,966.0,926.0,687.0
2005-02-26 09:00:00,933.0,933.0,899.0,927.0,706.0
2005-02-26 10:00:00,942.0,942.0,920.0,912.0,682.0
2005-02-26 11:00:00,943.0,943.0,924.0,909.0,629.0
2005-02-26 12:00:00,959.0,959.0,892.0,939.0,664.0
2005-02-26 13:00:00,971.0,971.0,868.0,972.0,664.0
2005-02-26 14:00:00,954.0,954.0,863.0,953.0,630.0
2005-02-26 15:00:00,929.0,929.0,962.0,906.0,524.0
2005-02-26 16:00:00,933.0,933.0,955.0,911.0,488.0
2005-02-26 17:00:00,967.0,967.0,888.0,961.0,609.0
2005-02-26 18:00:00,987.0,987.0,863.0,974.0,684.0
2005-02-26 19:00:00,1003.0,1003.0,821.0,1008.0,788.0
2005-02-26 20:00:00,1138.0,1138.0,663.0,1188.0,1030.0
2005-02-26 21:00:00,1087.0,1087.0,713.0,1106.0,1026.0
2005-02-26 22:00:00,1129.0,1129.0,689.0,1139.0,1182.0
2005-02-26 23:00:00,1191.0,1191.0,637.0,1224.0,1284.0
2005-02-27 00:00:00,1256.0,1256.0,612.0,1230.0,1371.0
2005-02-27 01:00:00,1171.0,1171.0,679.0,1121.0,1234.0
2005-02-27 02:00:00,1016.0,1016.0,798.0,1004.0,1060.0
2005-02-27 03:00:00,1035.0,1035.0,790.0,1022.0,1038.0
2005-02-27 04:00:00,980.0,980.0,840.0,979.0,970.0
2005-02-27 05:00:00,901.0,901.0,988.0,915.0,751.0
2005-02-27 06:00:00,914.0,914.0,949.0,949.0,742.0
2005-02-27 07:00:00,940.0,940.0,900.0,955.0,879.0
2005-02-27 08:00:00,935.0,935.0,894.0,949.0,871.0
2005-02-27 09:00:00,970.0,970.0,891.0,956.0,890.0
2005-02-27 10:00:00,1064.0,1064.0,739.0,1053.0,1059.0
2005-02-27 11:00:00,1023.0,1023.0,817.0,972.0,808.0
2005-02-27 12:00:00,955.0,955.0,888.0,884.0,616.0
2005-02-27 13:00:00,943.0,943.0,898.0,868.0,609.0
2005-02-27 14:00:00,895.0,895.0,1012.0,804.0,471.0
2005-02-27 15:00:00,890.0,890.0,1053.0,803.0,391.0
2005-02-27 16:00:00,904.0,904.0,1033.0,807.0,398.0
2005-02-27 17:00:00,888.0,888.0,1035.0,791.0,419.0
2005-02-27 18:00:00,905.0,905.0,1007.0,822.0,509.0
2005-02-27 19:00:00,974.0,974.0,886.0,884.0,723.0
2005-02-27 20:00:00,1048.0,1048.0,801.0,955.0,888.0
2005-02-27 21:00:00,895.0,895.0,975.0,826.0,596.0
2005-02-27 22:00:00,875.0,875.0,1079.0,793.0,451.0
2005-02-27 23:00:00,943.0,943.0,950.0,870.0,581.0
2005-02-28 00:00:00,947.0,947.0,913.0,878.0,698.0
2005-02-28 01:00:00,865.0,865.0,1119.0,797.0,423.0
2005-02-28 02:00:00,823.0,823.0,1268.0,755.0,332.0
2005-02-28 03:00:00,798.0,798.0,1435.0,699.0,280.0
2005-02-28 04:00:00,781.0,781.0,1609.0,667.0,261.0
2005-02-28 05:00:00,781.0,781.0,1664.0,669.0,252.0
2005-02-28 06:00:00,779.0,779.0,1665.0,684.0,257.0
2005-02-28 07:00:00,817.0,817.0,1378.0,732.0,308.0
2005-02-28 08:00:00,893.0,893.0,1015.0,837.0,456.0
2005-02-28 09:00:00,883.0,883.0,943.0,842.0,527.0
2005-02-28 10:00:00,839.0,839.0,1040.0,780.0,475.0
2005-02-28 11:00:00,809.0,809.0,1084.0,744.0,434.0
2005-02-28 12:00:00,805.0,805.0,1137.0,726.0,385.0
2005-02-28 13:00:00,840.0,840.0,1016.0,757.0,435.0
2005-02-28 14:00:00,812.0,812.0,1045.0,731.0,421.0
2005-02-28 15:00:00,782.0,782.0,1134.0,673.0,371.0
2005-02-28 16:00:00,799.0,799.0,1099.0,699.0,382.0
2005-02-28 17:00:00,812.0,812.0,1093.0,716.0,408.0
2005-02-28 18:00:00,922.0,922.0,849.0,858.0,676.0
2005-02-28 19:00:00,938.0,938.0,790.0,885.0,798.0
2005-02-28 20:00:00,939.0,939.0,814.0,870.0,793.0
2005-02-28 21:00:00,827.0,827.0,1015.0,727.0,573.0
2005-02-28 22:00:00,776.0,776.0,1183.0,655.0,402.0
2005-02-28 23:00:00,755.0,755.0,1285.0,621.0,343.0
2005-03-01 00:00:00,766.0,766.0,1327.0,642.0,322.0
2005-03-01 01:00:00,762.0,762.0,1364.0,640.0,307.0
2005-03-01 02:00:00,736.0,736.0,1498.0,602.0,268.0
2005-03-01 03:00:00,715.0,715.0,1791.0,559.0,227.0
2005-03-01 04:00:00,716.0,716.0,1804.0,551.0,221.0
2005-03-01 05:00:00,731.0,731.0,1727.0,561.0,225.0
2005-03-01 06:00:00,735.0,735.0,1677.0,579.0,232.0
2005-03-01 07:00:00,779.0,779.0,1361.0,652.0,313.0
2005-03-01 08:00:00,915.0,915.0,911.0,839.0,629.0
2005-03-01 09:00:00,905.0,905.0,853.0,840.0,790.0
2005-03-01 10:00:00,835.0,835.0,988.0,720.0,630.0
2005-03-01 11:00:00,798.0,798.0,1122.0,660.0,472.0
2005-03-01 12:00:00,783.0,783.0,1181.0,647.0,378.0
2005-03-01 13:00:00,807.0,807.0,1097.0,684.0,384.0
2005-03-01 14:00:00,827.0,827.0,1030.0,709.0,426.0
2005-03-01 15:00:00,822.0,822.0,1074.0,701.0,442.0
2005-03-01 16:00:00,830.0,830.0,1045.0,710.0,467.0
2005-03-01 17:00:00,833.0,833.0,1073.0,708.0,448.0
2005-03-01 18:00:00,882.0,882.0,922.0,815.0,582.0
2005-03-01 19:00:00,967.0,967.0,815.0,887.0,892.0
2005-03-01 20:00:00,1009.0,1009.0,751.0,935.0,1006.0
2005-03-01 21:00:00,911.0,911.0,913.0,796.0,852.0
2005-03-01 22:00:00,808.0,808.0,1137.0,672.0,543.0
2005-03-01 23:00:00,812.0,812.0,1143.0,669.0,529.0
2005-03-02 00:00:00,790.0,790.0,1184.0,637.0,465.0
2005-03-02 01:00:00,765.0,765.0,1253.0,601.0,405.0
2005-03-02 02:00:00,761.0,761.0,1307.0,605.0,332.0
2005-03-02 03:00:00,788.0,788.0,1294.0,650.0,420.0
2005-03-02 04:00:00,790.0,790.0,1302.0,669.0,532.0
2005-03-02 05:00:00,804.0,804.0,1262.0,698.0,630.0
2005-03-02 06:00:00,831.0,831.0,1158.0,722.0,768.0
2005-03-02 07:00:00,881.0,881.0,1023.0,813.0,866.0
2005-03-02 08:00:00,1099.0,1099.0,690.0,1056.0,1254.0
2005-03-02 09:00:00,1100.0,1100.0,669.0,1072.0,1347.0
2005-03-02 10:00:00,1042.0,1042.0,774.0,922.0,1216.0
2005-03-02 11:00:00,1026.0,1026.0,747.0,942.0,1151.0
2005-03-02 12:00:00,905.0,905.0,900.0,767.0,699.0
2005-03-02 13:00:00,891.0,891.0,927.0,764.0,584.0
2005-03-02 14:00:00,968.0,968.0,790.0,897.0,836.0
2005-03-02 15:00:00,909.0,909.0,898.0,802.0,626.0
2005-03-02 16:00:00,938.0,938.0,804.0,855.0,878.0
2005-03-02 17:00:00,971.0,971.0,802.0,885.0,952.0
2005-03-02 18:00:00,1148.0,1148.0,624.0,1126.0,1460.0
2005-03-02 19:00:00,1299.0,1299.0,523.0,1325.0,1855.0
2005-03-02 20:00:00,1315.0,1315.0,551.0,1282.0,1860.0
2005-03-02 21:00:00,1180.0,1180.0,656.0,1054.0,1629.0
2005-03-02 22:00:00,1070.0,1070.0,754.0,936.0,1454.0
2005-03-02 23:00:00,1031.0,1031.0,818.0,905.0,1348.0
2005-03-03 00:00:00,1047.0,1047.0,799.0,907.0,1326.0
2005-03-03 01:00:00,1030.0,1030.0,832.0,893.0,1285.0
2005-03-03 02:00:00,986.0,986.0,875.0,884.0,1205.0
2005-03-03 03:00:00,992.0,992.0,876.0,887.0,1220.0
2005-03-03 04:00:00,1076.0,1076.0,783.0,947.0,1448.0
2005-03-03 05:00:00,1104.0,1104.0,754.0,1001.0,1433.0
2005-03-03 06:00:00,1160.0,1160.0,702.0,1063.0,1447.0
2005-03-03 07:00:00,1217.0,1217.0,650.0,1120.0,1481.0
2005-03-03 08:00:00,1457.0,1457.0,496.0,1422.0,1785.0
2005-03-03 09:00:00,1337.0,1337.0,529.0,1406.0,1756.0
2005-03-03 10:00:00,1111.0,1111.0,687.0,1069.0,1368.0
2005-03-03 11:00:00,1165.0,1165.0,692.0,1155.0,1197.0
2005-03-03 12:00:00,1129.0,1129.0,757.0,1127.0,1084.0
2005-03-03 13:00:00,1092.0,1092.0,773.0,1088.0,1039.0
2005-03-03 14:00:00,1096.0,1096.0,767.0,1107.0,961.0
2005-03-03 15:00:00,1108.0,1108.0,758.0,1115.0,964.0
2005-03-03 16:00:00,1124.0,1124.0,740.0,1147.0,941.0
2005-03-03 17:00:00,1216.0,1216.0,670.0,1252.0,1111.0
2005-03-03 18:00:00,1437.0,1437.0,507.0,1510.0,1459.0
2005-03-03 19:00:00,1473.0,1473.0,476.0,1539.0,1519.0
2005-03-03 20:00:00,1396.0,1396.0,508.0,1488.0,1412.0
2005-03-03 21:00:00,1285.0,1285.0,568.0,1331.0,1336.0
2005-03-03 22:00:00,1206.0,1206.0,621.0,1235.0,1285.0
2005-03-03 23:00:00,1179.0,1179.0,664.0,1205.0,1240.0
2005-03-04 00:00:00,1213.0,1213.0,654.0,1206.0,1282.0
2005-03-04 01:00:00,1142.0,1142.0,680.0,1173.0,1189.0
2005-03-04 02:00:00,1089.0,1089.0,765.0,1108.0,1117.0
2005-03-04 03:00:00,982.0,982.0,891.0,977.0,1024.0
2005-03-04 04:00:00,888.0,888.0,1134.0,912.0,744.0
2005-03-04 05:00:00,979.0,979.0,925.0,993.0,928.0
2005-03-04 06:00:00,1023.0,1023.0,833.0,1049.0,1006.0
2005-03-04 07:00:00,1153.0,1153.0,682.0,1180.0,1173.0
2005-03-04 08:00:00,1393.0,1393.0,506.0,1497.0,1568.0
2005-03-04 09:00:00,1567.0,1567.0,399.0,1848.0,1913.0
2005-03-04 10:00:00,1334.0,1334.0,524.0,1432.0,1643.0
2005-03-04 11:00:00,1280.0,1280.0,533.0,1435.0,1605.0
2005-03-04 12:00:00,1330.0,1330.0,537.0,1399.0,1668.0
2005-03-04 13:00:00,1349.0,1349.0,507.0,1493.0,1710.0
2005-03-04 14:00:00,1349.0,1349.0,515.0,1443.0,1632.0
2005-03-04 15:00:00,1344.0,1344.0,525.0,1411.0,1545.0
2005-03-04 16:00:00,1337.0,1337.0,521.0,1401.0,1557.0
2005-03-04 17:00:00,1316.0,1316.0,544.0,1392.0,1529.0
2005-03-04 18:00:00,1253.0,1253.0,575.0,1327.0,1430.0
2005-03-04 19:00:00,1258.0,1258.0,558.0,1336.0,1509.0
2005-03-04 20:00:00,1326.0,1326.0,514.0,1479.0,1615.0
2005-03-04 21:00:00,1109.0,1109.0,710.0,1132.0,1242.0
2005-03-04 22:00:00,1029.0,1029.0,820.0,1049.0,1065.0
2005-03-04 23:00:00,1112.0,1112.0,759.0,1104.0,1180.0
